Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C001 Statistical Area Level 1 2011 to Local Government Area 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 27 June 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
SA1_MAINCODE_2011,SA1_7DIGITCODE_2011,LGA_CODE_2011,LGA_NAME_2011,RATIO,PERCENTAGE,,,,,,,
20802118010,2118010,24970,Monash (C),1,100,,,,,,,
20802118011,2118011,24970,Monash (C),1,100,,,,,,,
20802118012,2118012,24970,Monash (C),1,100,,,,,,,
20802118013,2118013,24970,Monash (C),1,100,,,,,,,
20802118014,2118014,24970,Monash (C),1,100,,,,,,,
20802118015,2118015,24970,Monash (C),1,100,,,,,,,
20802118016,2118016,24970,Monash (C),1,100,,,,,,,
20802118017,2118017,24970,Monash (C),1,100,,,,,,,
20802118101,2118101,22310,Glen Eira (C),1,100,,,,,,,
20802118102,2118102,22310,Glen Eira (C),1,100,,,,,,,
20802118103,2118103,22310,Glen Eira (C),1,100,,,,,,,
20802118104,2118104,22310,Glen Eira (C),1,100,,,,,,,
20802118105,2118105,22310,Glen Eira (C),1,100,,,,,,,
20802118106,2118106,22310,Glen Eira (C),1,100,,,,,,,
20802118107,2118107,22310,Glen Eira (C),1,100,,,,,,,
20802118108,2118108,22310,Glen Eira (C),1,100,,,,,,,
20802118109,2118109,22310,Glen Eira (C),1,100,,,,,,,
20802118110,2118110,22310,Glen Eira (C),1,100,,,,,,,
20802118111,2118111,22310,Glen Eira (C),1,100,,,,,,,
20802118112,2118112,22310,Glen Eira (C),1,100,,,,,,,
20802118113,2118113,22310,Glen Eira (C),1,100,,,,,,,
20802118114,2118114,22310,Glen Eira (C),1,100,,,,,,,
20802118115,2118115,22310,Glen Eira (C),1,100,,,,,,,
20802118116,2118116,22310,Glen Eira (C),1,100,,,,,,,
20802118117,2118117,22310,Glen Eira (C),1,100,,,,,,,
20802118118,2118118,22310,Glen Eira (C),1,100,,,,,,,
20802118119,2118119,22310,Glen Eira (C),1,100,,,,,,,
20802118120,2118120,22310,Glen Eira (C),1,100,,,,,,,
20802118201,2118201,22310,Glen Eira (C),1,100,,,,,,,
20802118202,2118202,22310,Glen Eira (C),1,100,,,,,,,
20802118203,2118203,22310,Glen Eira (C),1,100,,,,,,,
20802118204,2118204,22310,Glen Eira (C),1,100,,,,,,,
20802118205,2118205,22310,Glen Eira (C),1,100,,,,,,,
20802118206,2118206,22310,Glen Eira (C),1,100,,,,,,,
20802118207,2118207,22310,Glen Eira (C),1,100,,,,,,,
20802118208,2118208,22310,Glen Eira (C),1,100,,,,,,,
20802118209,2118209,22310,Glen Eira (C),1,100,,,,,,,
20802118210,2118210,22310,Glen Eira (C),1,100,,,,,,,
20802118211,2118211,22310,Glen Eira (C),1,100,,,,,,,
20802118212,2118212,22310,Glen Eira (C),1,100,,,,,,,
20802118213,2118213,22310,Glen Eira (C),1,100,,,,,,,
20802118214,2118214,22310,Glen Eira (C),1,100,,,,,,,
20802118215,2118215,22310,Glen Eira (C),1,100,,,,,,,
20802118216,2118216,22310,Glen Eira (C),1,100,,,,,,,
20802118217,2118217,22310,Glen Eira (C),1,100,,,,,,,
20802118218,2118218,22310,Glen Eira (C),1,100,,,,,,,
20802118219,2118219,22310,Glen Eira (C),1,100,,,,,,,
20802118220,2118220,22310,Glen Eira (C),1,100,,,,,,,
20802118221,2118221,22310,Glen Eira (C),1,100,,,,,,,
20802118222,2118222,22310,Glen Eira (C),1,100,,,,,,,
20802118223,2118223,22310,Glen Eira (C),1,100,,,,,,,
20802118224,2118224,22310,Glen Eira (C),1,100,,,,,,,
20802118225,2118225,22310,Glen Eira (C),1,100,,,,,,,
20802118226,2118226,22310,Glen Eira (C),1,100,,,,,,,
20802118227,2118227,22310,Glen Eira (C),1,100,,,,,,,
20803118301,2118301,23430,Kingston (C),1,100,,,,,,,
20803118302,2118302,23430,Kingston (C),1,100,,,,,,,
20803118303,2118303,23430,Kingston (C),1,100,,,,,,,
20803118304,2118304,23430,Kingston (C),1,100,,,,,,,
20803118305,2118305,23430,Kingston (C),1,100,,,,,,,
20803118306,2118306,23430,Kingston (C),1,100,,,,,,,
20803118307,2118307,23430,Kingston (C),1,100,,,,,,,
20803118308,2118308,23430,Kingston (C),1,100,,,,,,,
20803118309,2118309,23430,Kingston (C),1,100,,,,,,,
20803118310,2118310,23430,Kingston (C),1,100,,,,,,,
20803118311,2118311,23430,Kingston (C),1,100,,,,,,,
20803118312,2118312,23430,Kingston (C),1,100,,,,,,,
20803118313,2118313,23430,Kingston (C),1,100,,,,,,,
20803118314,2118314,23430,Kingston (C),1,100,,,,,,,
20803118315,2118315,23430,Kingston (C),1,100,,,,,,,
20803118316,2118316,23430,Kingston (C),1,100,,,,,,,
20803118317,2118317,23430,Kingston (C),1,100,,,,,,,
20803118318,2118318,23430,Kingston (C),1,100,,,,,,,
20803118319,2118319,23430,Kingston (C),1,100,,,,,,,
20803118320,2118320,23430,Kingston (C),1,100,,,,,,,
20803118321,2118321,23430,Kingston (C),1,100,,,,,,,
20803118401,2118401,23430,Kingston (C),1,100,,,,,,,
20803118501,2118501,23430,Kingston (C),1,100,,,,,,,
20803118502,2118502,23430,Kingston (C),1,100,,,,,,,
20803118503,2118503,23430,Kingston (C),1,100,,,,,,,
20803118504,2118504,23430,Kingston (C),1,100,,,,,,,
20803118505,2118505,23430,Kingston (C),1,100,,,,,,,
20803118506,2118506,23430,Kingston (C),1,100,,,,,,,
20803118507,2118507,23430,Kingston (C),1,100,,,,,,,
20803118508,2118508,23430,Kingston (C),1,100,,,,,,,
20803118509,2118509,23430,Kingston (C),1,100,,,,,,,
20803118510,2118510,23430,Kingston (C),1,100,,,,,,,
20803118511,2118511,23430,Kingston (C),1,100,,,,,,,
20803118512,2118512,23430,Kingston (C),1,100,,,,,,,
20803118513,2118513,23430,Kingston (C),1,100,,,,,,,
20803118514,2118514,23430,Kingston (C),1,100,,,,,,,
20803118515,2118515,23430,Kingston (C),1,100,,,,,,,
20803118516,2118516,23430,Kingston (C),1,100,,,,,,,
20803118517,2118517,23430,Kingston (C),1,100,,,,,,,
20803118518,2118518,23430,Kingston (C),1,100,,,,,,,
20803118519,2118519,23430,Kingston (C),1,100,,,,,,,
20803118520,2118520,23430,Kingston (C),1,100,,,,,,,
20803118521,2118521,23430,Kingston (C),1,100,,,,,,,
20803118522,2118522,23430,Kingston (C),1,100,,,,,,,
20803118523,2118523,23430,Kingston (C),1,100,,,,,,,
20803118524,2118524,23430,Kingston (C),1,100,,,,,,,
20803118525,2118525,23430,Kingston (C),1,100,,,,,,,
20803118526,2118526,23430,Kingston (C),1,100,,,,,,,
20803118527,2118527,23430,Kingston (C),1,100,,,,,,,
20803118528,2118528,23430,Kingston (C),1,100,,,,,,,
20803118529,2118529,23430,Kingston (C),1,100,,,,,,,
20803118530,2118530,23430,Kingston (C),1,100,,,,,,,
20803118601,2118601,23430,Kingston (C),1,100,,,,,,,
20803118602,2118602,23430,Kingston (C),1,100,,,,,,,
20803118603,2118603,23430,Kingston (C),1,100,,,,,,,
20803118604,2118604,23430,Kingston (C),1,100,,,,,,,
20803118605,2118605,23430,Kingston (C),1,100,,,,,,,
20803118606,2118606,23430,Kingston (C),1,100,,,,,,,
20803118607,2118607,23430,Kingston (C),1,100,,,,,,,
20803118608,2118608,23430,Kingston (C),1,100,,,,,,,
20803118609,2118609,23430,Kingston (C),1,100,,,,,,,
20803118610,2118610,23430,Kingston (C),1,100,,,,,,,
20803118611,2118611,23430,Kingston (C),1,100,,,,,,,
20803118612,2118612,23430,Kingston (C),1,100,,,,,,,
20803118613,2118613,23430,Kingston (C),1,100,,,,,,,
20803118614,2118614,23430,Kingston (C),1,100,,,,,,,
20803118615,2118615,23430,Kingston (C),1,100,,,,,,,
20803118616,2118616,23430,Kingston (C),1,100,,,,,,,
20803118617,2118617,23430,Kingston (C),1,100,,,,,,,
20803118618,2118618,23430,Kingston (C),1,100,,,,,,,
20803118619,2118619,23430,Kingston (C),1,100,,,,,,,
20803118620,2118620,23430,Kingston (C),1,100,,,,,,,
20803118621,2118621,23430,Kingston (C),1,100,,,,,,,
20803118622,2118622,23430,Kingston (C),1,100,,,,,,,
20803118623,2118623,23430,Kingston (C),1,100,,,,,,,
20803118624,2118624,23430,Kingston (C),1,100,,,,,,,
20803118625,2118625,23430,Kingston (C),1,100,,,,,,,
20803118626,2118626,23430,Kingston (C),1,100,,,,,,,
20803118627,2118627,23430,Kingston (C),1,100,,,,,,,
20803118628,2118628,23430,Kingston (C),1,100,,,,,,,
20803118629,2118629,23430,Kingston (C),1,100,,,,,,,
20803118630,2118630,23430,Kingston (C),1,100,,,,,,,
20803118631,2118631,23430,Kingston (C),1,100,,,,,,,
20803118701,2118701,23430,Kingston (C),1,100,,,,,,,
20803118702,2118702,23430,Kingston (C),1,100,,,,,,,
20803118703,2118703,23430,Kingston (C),1,100,,,,,,,
20803118704,2118704,23430,Kingston (C),1,100,,,,,,,
20803118705,2118705,23430,Kingston (C),1,100,,,,,,,
20803118706,2118706,23430,Kingston (C),1,100,,,,,,,
20803118707,2118707,23430,Kingston (C),1,100,,,,,,,
20803118708,2118708,23430,Kingston (C),1,100,,,,,,,
20803118709,2118709,23430,Kingston (C),1,100,,,,,,,
20803118710,2118710,23430,Kingston (C),1,100,,,,,,,
20803118711,2118711,23430,Kingston (C),1,100,,,,,,,
20803118712,2118712,23430,Kingston (C),1,100,,,,,,,
20803118713,2118713,23430,Kingston (C),1,100,,,,,,,
20803118801,2118801,23430,Kingston (C),1,100,,,,,,,
20803118802,2118802,23430,Kingston (C),1,100,,,,,,,
20803118803,2118803,23430,Kingston (C),1,100,,,,,,,
20803118804,2118804,23430,Kingston (C),1,100,,,,,,,
20803118805,2118805,23430,Kingston (C),1,100,,,,,,,
20803118806,2118806,23430,Kingston (C),1,100,,,,,,,
20803118807,2118807,23430,Kingston (C),1,100,,,,,,,
20803118808,2118808,23430,Kingston (C),1,100,,,,,,,
20803118809,2118809,23430,Kingston (C),1,100,,,,,,,
20803118810,2118810,23430,Kingston (C),1,100,,,,,,,
20803118811,2118811,23430,Kingston (C),1,100,,,,,,,
20803118812,2118812,23430,Kingston (C),1,100,,,,,,,
20803118813,2118813,23430,Kingston (C),1,100,,,,,,,
20803118814,2118814,23430,Kingston (C),1,100,,,,,,,
20803118815,2118815,23430,Kingston (C),1,100,,,,,,,
20803118816,2118816,23430,Kingston (C),1,100,,,,,,,
20803118817,2118817,23430,Kingston (C),1,100,,,,,,,
20803118818,2118818,23430,Kingston (C),1,100,,,,,,,
20803118819,2118819,23430,Kingston (C),1,100,,,,,,,
20803118820,2118820,23430,Kingston (C),1,100,,,,,,,
20803118821,2118821,23430,Kingston (C),1,100,,,,,,,
20803118822,2118822,23430,Kingston (C),1,100,,,,,,,
20803118823,2118823,23430,Kingston (C),1,100,,,,,,,
20803118824,2118824,23430,Kingston (C),1,100,,,,,,,
20803118825,2118825,23430,Kingston (C),1,100,,,,,,,
20803118826,2118826,23430,Kingston (C),1,100,,,,,,,
20803118827,2118827,23430,Kingston (C),1,100,,,,,,,
20803118828,2118828,23430,Kingston (C),1,100,,,,,,,
20803118829,2118829,23430,Kingston (C),1,100,,,,,,,
20803118830,2118830,23430,Kingston (C),1,100,,,,,,,
20803118831,2118831,23430,Kingston (C),1,100,,,,,,,
20803118832,2118832,23430,Kingston (C),1,100,,,,,,,
20803118833,2118833,23430,Kingston (C),1,100,,,,,,,
20803118834,2118834,23430,Kingston (C),1,100,,,,,,,
20803118835,2118835,23430,Kingston (C),1,100,,,,,,,
20803118836,2118836,23430,Kingston (C),1,100,,,,,,,
20803118837,2118837,23430,Kingston (C),1,100,,,,,,,
20803118838,2118838,23430,Kingston (C),1,100,,,,,,,
20803118839,2118839,23430,Kingston (C),1,100,,,,,,,
20803118840,2118840,23430,Kingston (C),1,100,,,,,,,
20803118841,2118841,23430,Kingston (C),1,100,,,,,,,
20803118842,2118842,23430,Kingston (C),1,100,,,,,,,
20803118843,2118843,23430,Kingston (C),1,100,,,,,,,
20803118844,2118844,23430,Kingston (C),1,100,,,,,,,
20803118845,2118845,23430,Kingston (C),1,100,,,,,,,
20803118846,2118846,23430,Kingston (C),1,100,,,,,,,
20803118847,2118847,23430,Kingston (C),1,100,,,,,,,
20803118848,2118848,23430,Kingston (C),1,100,,,,,,,
20803118849,2118849,23430,Kingston (C),1,100,,,,,,,
20803118850,2118850,23430,Kingston (C),1,100,,,,,,,
20803118901,2118901,23430,Kingston (C),1,100,,,,,,,
20803118902,2118902,23430,Kingston (C),1,100,,,,,,,
20803118903,2118903,23430,Kingston (C),1,100,,,,,,,
20803118904,2118904,23430,Kingston (C),1,100,,,,,,,
20803118905,2118905,23430,Kingston (C),1,100,,,,,,,
20803118906,2118906,23430,Kingston (C),1,100,,,,,,,
20803118907,2118907,23430,Kingston (C),1,100,,,,,,,
20803118908,2118908,23430,Kingston (C),1,100,,,,,,,
20803118909,2118909,23430,Kingston (C),1,100,,,,,,,
20803118910,2118910,23430,Kingston (C),1,100,,,,,,,
20803118911,2118911,23430,Kingston (C),1,100,,,,,,,
20803118912,2118912,23430,Kingston (C),1,100,,,,,,,
20803118913,2118913,23430,Kingston (C),1,100,,,,,,,
20803118914,2118914,23430,Kingston (C),1,100,,,,,,,
20803118915,2118915,23430,Kingston (C),1,100,,,,,,,
20803118916,2118916,23430,Kingston (C),1,100,,,,,,,
20803118917,2118917,23430,Kingston (C),1,100,,,,,,,
20803118918,2118918,23430,Kingston (C),1,100,,,,,,,
20803118919,2118919,23430,Kingston (C),1,100,,,,,,,
20803118920,2118920,23430,Kingston (C),1,100,,,,,,,
20803118921,2118921,23430,Kingston (C),1,100,,,,,,,
20803118922,2118922,23430,Kingston (C),1,100,,,,,,,
20803118923,2118923,23430,Kingston (C),1,100,,,,,,,
20803118924,2118924,23430,Kingston (C),1,100,,,,,,,
20803118925,2118925,23430,Kingston (C),1,100,,,,,,,
20803118926,2118926,23430,Kingston (C),1,100,,,,,,,
20803118927,2118927,23430,Kingston (C),1,100,,,,,,,
20803118928,2118928,23430,Kingston (C),1,100,,,,,,,
20803118929,2118929,23430,Kingston (C),1,100,,,,,,,
20803118930,2118930,23430,Kingston (C),1,100,,,,,,,
20803119001,2119001,23430,Kingston (C),1,100,,,,,,,
20803119002,2119002,23430,Kingston (C),1,100,,,,,,,
20803119003,2119003,23430,Kingston (C),1,100,,,,,,,
20803119004,2119004,23430,Kingston (C),1,100,,,,,,,
20803119005,2119005,23430,Kingston (C),1,100,,,,,,,
20803119006,2119006,23430,Kingston (C),1,100,,,,,,,
20803119007,2119007,23430,Kingston (C),1,100,,,,,,,
20803119008,2119008,23430,Kingston (C),1,100,,,,,,,
20803119009,2119009,23430,Kingston (C),1,100,,,,,,,
20803119010,2119010,23430,Kingston (C),1,100,,,,,,,
20803119011,2119011,23430,Kingston (C),1,100,,,,,,,
20803119012,2119012,23430,Kingston (C),1,100,,,,,,,
20803119013,2119013,23430,Kingston (C),1,100,,,,,,,
20803119014,2119014,23430,Kingston (C),1,100,,,,,,,
20803119015,2119015,23430,Kingston (C),1,100,,,,,,,
20803119016,2119016,23430,Kingston (C),1,100,,,,,,,
20803119017,2119017,23430,Kingston (C),1,100,,,,,,,
20803119018,2119018,23430,Kingston (C),1,100,,,,,,,
20803119019,2119019,23430,Kingston (C),1,100,,,,,,,
20803119020,2119020,23430,Kingston (C),1,100,,,,,,,
20803119021,2119021,23430,Kingston (C),1,100,,,,,,,
20803119022,2119022,23430,Kingston (C),1,100,,,,,,,
20803119023,2119023,23430,Kingston (C),1,100,,,,,,,
20803119024,2119024,23430,Kingston (C),1,100,,,,,,,
20803119025,2119025,23430,Kingston (C),1,100,,,,,,,
20803119026,2119026,23430,Kingston (C),1,100,,,,,,,
20803119027,2119027,23430,Kingston (C),1,100,,,,,,,
20803119028,2119028,23430,Kingston (C),1,100,,,,,,,
20803119029,2119029,23430,Kingston (C),1,100,,,,,,,
20803119030,2119030,23430,Kingston (C),1,100,,,,,,,
20803119031,2119031,23430,Kingston (C),1,100,,,,,,,
20803119032,2119032,23430,Kingston (C),1,100,,,,,,,
20803119033,2119033,23430,Kingston (C),1,100,,,,,,,
20803119034,2119034,23430,Kingston (C),1,100,,,,,,,
20803119101,2119101,23430,Kingston (C),1,100,,,,,,,
20803119102,2119102,23430,Kingston (C),1,100,,,,,,,
20803119103,2119103,23430,Kingston (C),1,100,,,,,,,
20803119104,2119104,23430,Kingston (C),1,100,,,,,,,
20803119105,2119105,23430,Kingston (C),1,100,,,,,,,
20803119106,2119106,23430,Kingston (C),1,100,,,,,,,
20803119107,2119107,23430,Kingston (C),1,100,,,,,,,
20803119108,2119108,23430,Kingston (C),1,100,,,,,,,
20803119109,2119109,23430,Kingston (C),1,100,,,,,,,
20803119110,2119110,23430,Kingston (C),1,100,,,,,,,
20803119111,2119111,23430,Kingston (C),1,100,,,,,,,
20803119112,2119112,23430,Kingston (C),1,100,,,,,,,
20803119113,2119113,23430,Kingston (C),1,100,,,,,,,
20803119114,2119114,23430,Kingston (C),1,100,,,,,,,
20803119115,2119115,23430,Kingston (C),1,100,,,,,,,
20803119116,2119116,23430,Kingston (C),1,100,,,,,,,
20803119117,2119117,23430,Kingston (C),1,100,,,,,,,
20803119118,2119118,23430,Kingston (C),1,100,,,,,,,
20803119119,2119119,23430,Kingston (C),1,100,,,,,,,
20803119120,2119120,23430,Kingston (C),1,100,,,,,,,
20803119121,2119121,23430,Kingston (C),1,100,,,,,,,
20803119122,2119122,23430,Kingston (C),1,100,,,,,,,
20803119123,2119123,23430,Kingston (C),1,100,,,,,,,
20803119201,2119201,23430,Kingston (C),1,100,,,,,,,
20803119301,2119301,23430,Kingston (C),1,100,,,,,,,
20803119302,2119302,23430,Kingston (C),1,100,,,,,,,
20803119303,2119303,23430,Kingston (C),1,100,,,,,,,
20803119304,2119304,23430,Kingston (C),1,100,,,,,,,
20803119305,2119305,23430,Kingston (C),1,100,,,,,,,
20803119306,2119306,23430,Kingston (C),1,100,,,,,,,
20803119307,2119307,23430,Kingston (C),1,100,,,,,,,
20803119308,2119308,23430,Kingston (C),1,100,,,,,,,
20803119309,2119309,23430,Kingston (C),1,100,,,,,,,
20803119310,2119310,23430,Kingston (C),1,100,,,,,,,
20803119311,2119311,23430,Kingston (C),1,100,,,,,,,
20803119312,2119312,23430,Kingston (C),1,100,,,,,,,
20803119313,2119313,23430,Kingston (C),1,100,,,,,,,
20803119314,2119314,23430,Kingston (C),1,100,,,,,,,
20803119315,2119315,23430,Kingston (C),1,100,,,,,,,
20803119316,2119316,23430,Kingston (C),1,100,,,,,,,
20803119317,2119317,23430,Kingston (C),1,100,,,,,,,
20803119318,2119318,23430,Kingston (C),1,100,,,,,,,
20803119319,2119319,23430,Kingston (C),1,100,,,,,,,
20803119320,2119320,23430,Kingston (C),1,100,,,,,,,
20803119321,2119321,23430,Kingston (C),1,100,,,,,,,
20803119322,2119322,23430,Kingston (C),1,100,,,,,,,
20803119323,2119323,23430,Kingston (C),1,100,,,,,,,
20803119324,2119324,23430,Kingston (C),1,100,,,,,,,
20803119325,2119325,23430,Kingston (C),1,100,,,,,,,
20803119326,2119326,23430,Kingston (C),1,100,,,,,,,
20803119327,2119327,23430,Kingston (C),1,100,,,,,,,
20803119328,2119328,23430,Kingston (C),1,100,,,,,,,
20803119329,2119329,23430,Kingston (C),1,100,,,,,,,
20803119330,2119330,23430,Kingston (C),1,100,,,,,,,
20803119331,2119331,23430,Kingston (C),1,100,,,,,,,
20803119332,2119332,23430,Kingston (C),1,100,,,,,,,
20803119333,2119333,23430,Kingston (C),1,100,,,,,,,
20803119334,2119334,23430,Kingston (C),1,100,,,,,,,
20803119335,2119335,23430,Kingston (C),1,100,,,,,,,
20803119336,2119336,23430,Kingston (C),1,100,,,,,,,
20803119337,2119337,23430,Kingston (C),1,100,,,,,,,
20803119338,2119338,23430,Kingston (C),1,100,,,,,,,
20803119339,2119339,23430,Kingston (C),1,100,,,,,,,
20803119340,2119340,23430,Kingston (C),1,100,,,,,,,
20803119341,2119341,23430,Kingston (C),1,100,,,,,,,
20803119342,2119342,23430,Kingston (C),1,100,,,,,,,
20803119343,2119343,23430,Kingston (C),1,100,,,,,,,
20804119401,2119401,26350,Stonnington (C),1,100,,,,,,,
20804119402,2119402,26350,Stonnington (C),1,100,,,,,,,
20804119403,2119403,26350,Stonnington (C),1,100,,,,,,,
20804119404,2119404,26350,Stonnington (C),1,100,,,,,,,
20804119405,2119405,26350,Stonnington (C),1,100,,,,,,,
20804119406,2119406,26350,Stonnington (C),1,100,,,,,,,
20804119407,2119407,26350,Stonnington (C),1,100,,,,,,,
20804119408,2119408,26350,Stonnington (C),1,100,,,,,,,
20804119409,2119409,26350,Stonnington (C),1,100,,,,,,,
20804119410,2119410,26350,Stonnington (C),1,100,,,,,,,
20804119411,2119411,26350,Stonnington (C),1,100,,,,,,,
20804119412,2119412,26350,Stonnington (C),1,100,,,,,,,
20804119413,2119413,26350,Stonnington (C),1,100,,,,,,,
20804119414,2119414,26350,Stonnington (C),1,100,,,,,,,
20804119415,2119415,26350,Stonnington (C),1,100,,,,,,,
20804119416,2119416,26350,Stonnington (C),1,100,,,,,,,
20804119417,2119417,26350,Stonnington (C),1,100,,,,,,,
20804119418,2119418,26350,Stonnington (C),1,100,,,,,,,
20804119419,2119419,26350,Stonnington (C),1,100,,,,,,,
20804119420,2119420,26350,Stonnington (C),1,100,,,,,,,
20804119421,2119421,26350,Stonnington (C),1,100,,,,,,,
20804119422,2119422,26350,Stonnington (C),1,100,,,,,,,
20804119423,2119423,26350,Stonnington (C),1,100,,,,,,,
20804119424,2119424,26350,Stonnington (C),1,100,,,,,,,
20804119425,2119425,26350,Stonnington (C),1,100,,,,,,,
20804119426,2119426,26350,Stonnington (C),1,100,,,,,,,
20804119427,2119427,26350,Stonnington (C),1,100,,,,,,,
20804119428,2119428,26350,Stonnington (C),1,100,,,,,,,
20804119429,2119429,26350,Stonnington (C),1,100,,,,,,,
20804119430,2119430,26350,Stonnington (C),1,100,,,,,,,
20804119431,2119431,26350,Stonnington (C),1,100,,,,,,,
20804119432,2119432,26350,Stonnington (C),1,100,,,,,,,
20804119433,2119433,26350,Stonnington (C),1,100,,,,,,,
20804119434,2119434,26350,Stonnington (C),1,100,,,,,,,
20804119435,2119435,26350,Stonnington (C),1,100,,,,,,,
20804119436,2119436,26350,Stonnington (C),1,100,,,,,,,
20804119437,2119437,26350,Stonnington (C),1,100,,,,,,,
20804119438,2119438,26350,Stonnington (C),1,100,,,,,,,
20804119439,2119439,26350,Stonnington (C),1,100,,,,,,,
20804119440,2119440,26350,Stonnington (C),1,100,,,,,,,
20804119441,2119441,26350,Stonnington (C),1,100,,,,,,,
20804119442,2119442,26350,Stonnington (C),1,100,,,,,,,
20804119443,2119443,26350,Stonnington (C),1,100,,,,,,,
20804119444,2119444,26350,Stonnington (C),1,100,,,,,,,
20804119445,2119445,26350,Stonnington (C),1,100,,,,,,,
20804119446,2119446,26350,Stonnington (C),1,100,,,,,,,
20804119447,2119447,26350,Stonnington (C),1,100,,,,,,,
20804119448,2119448,26350,Stonnington (C),1,100,,,,,,,
20804119449,2119449,26350,Stonnington (C),1,100,,,,,,,
20804119501,2119501,26350,Stonnington (C),1,100,,,,,,,
20804119502,2119502,26350,Stonnington (C),1,100,,,,,,,
20804119503,2119503,26350,Stonnington (C),1,100,,,,,,,
20804119504,2119504,26350,Stonnington (C),1,100,,,,,,,
20804119505,2119505,26350,Stonnington (C),1,100,,,,,,,
20804119506,2119506,26350,Stonnington (C),1,100,,,,,,,
20804119507,2119507,26350,Stonnington (C),1,100,,,,,,,
20804119508,2119508,26350,Stonnington (C),1,100,,,,,,,
20804119509,2119509,26350,Stonnington (C),1,100,,,,,,,
20804119510,2119510,26350,Stonnington (C),1,100,,,,,,,
20804119511,2119511,26350,Stonnington (C),1,100,,,,,,,
20804119512,2119512,26350,Stonnington (C),1,100,,,,,,,
20804119513,2119513,26350,Stonnington (C),1,100,,,,,,,
20804119514,2119514,26350,Stonnington (C),1,100,,,,,,,
20804119515,2119515,26350,Stonnington (C),1,100,,,,,,,
20804119516,2119516,26350,Stonnington (C),1,100,,,,,,,
20804119517,2119517,26350,Stonnington (C),1,100,,,,,,,
20804119518,2119518,26350,Stonnington (C),1,100,,,,,,,
20804119519,2119519,26350,Stonnington (C),1,100,,,,,,,
20804119520,2119520,26350,Stonnington (C),1,100,,,,,,,
20804119521,2119521,26350,Stonnington (C),1,100,,,,,,,
